RES_ID,Date,Level,Storage
19,1990/8/10,807.406056,52.46360484
19,1990/8/11,807.345096,52.2132084
19,1990/8/13,807.256704,51.89497056
19,1990/8/14,807.137832,51.35964024
19,1990/8/15,807.07992,51.12034512
19,1990/8/16,807.012864,50.84774604
19,1990/8/17,806.961048,50.64175488
19,1990/8/18,806.893992,50.3691558
19,1990/8/19,806.833032,50.12986068
19,1990/8/20,806.811696,50.04351708
19,1990/8/21,806.711112,49.6229004
19,1990/8/22,806.641008,49.3330326
19,1990/8/23,806.555664,48.98025732
19,1990/8/24,806.491656,48.7162926
19,1990/8/25,806.430696,48.46219572
19,1990/8/26,806.372784,48.2229006
19,1990/8/27,806.357544,48.20563188
19,1990/8/28,806.260008,47.76897996
19,1990/8/29,806.202096,47.53461876
19,1990/8/30,806.141136,47.29285668
19,1990/8/31,806.080176,47.04369372
19,1990/9/1,806.019216,46.80563208
19,1990/9/2,805.958256,46.56140304
19,1990/9/3,805.93692,46.53796692
19,1990/9/4,805.836336,46.0889802
19,1990/9/5,805.778424,45.8607864
19,1990/9/6,805.711368,45.60052212
19,1990/9/7,805.650408,45.36246048
19,1990/9/9,805.522392,
19,1990/9/10,805.434,
19,1990/9/11,805.385232,
19,1990/9/12,805.318176,
19,1990/9/13,805.257216,
19,1990/9/14,805.19016,
19,1990/9/15,805.123104,
19,1990/9/16,805.053,
19,1990/9/17,805.031664,
19,1990/9/18,804.924984,
19,1990/9/19,804.867072,
19,1990/9/20,804.803064,
19,1990/9/21,804.739056,
19,1990/9/22,804.668952,
19,1990/9/23,804.61104,
19,1990/9/24,804.589704,41.42765928
19,1990/9/25,804.507408,
19,1990/9/26,804.42816,
19,1990/9/27,804.364152,
19,1990/9/28,804.309288,
19,1990/9/29,804.242232,
19,1990/9/30,804.190416,
19,1990/10/1,804.126408,
19,1990/10/2,804.04716,
19,1990/10/3,803.9862,
19,1990/10/4,803.916096,
19,1990/10/5,803.8338,
19,1990/10/6,803.760648,
19,1990/10/7,803.693592,
19,1990/10/8,803.611296,
19,1990/10/9,803.547288,
19,1990/10/10,803.461944,
19,1990/10/11,803.385744,
19,1990/10/12,803.31564,
19,1990/10/13,803.233344,
19,1990/10/14,803.16324,
19,1990/10/15,803.053512,35.98431204
19,1990/10/16,803.007792,
19,1990/10/17,802.928544,
19,1990/10/18,802.867584,
19,1990/10/19,802.794432,
19,1990/10/20,802.730424,
19,1990/10/21,802.66032,
19,1990/10/22,802.642032,34.58307876
19,1990/10/23,802.529256,
19,1990/10/24,802.465248,
19,1990/10/25,802.395144,
19,1990/10/26,802.32504,
19,1990/10/27,802.242744,
19,1990/10/28,802.151304,
19,1990/10/29,802.041576,32.58607464
19,1990/10/30,802.023288,
19,1990/11/1,801.886128,
19,1990/11/2,801.812976,
19,1990/11/3,801.742872,
19,1990/11/4,801.681912,
19,1990/11/5,801.642288,31.2872202
19,1990/11/8,801.389304,
19,1990/11/9,801.313104,
19,1990/11/10,801.243,
19,1990/11/11,801.1668,
19,1990/11/12,801.294816,29.47770504
19,1990/11/13,801.023544,
19,1990/11/14,800.950392,
19,1990/11/15,800.89248,
19,1990/11/16,800.834568,
19,1990/11/17,800.773608,
19,1990/11/18,800.706552,
19,1990/11/19,800.64864,
19,1990/11/20,800.584632,
19,1990/11/21,800.52672,
19,1990/11/22,800.459664,
19,1990/11/23,800.395656,
19,1990/11/24,800.322504,
19,1990/11/25,800.276784,
19,1990/11/26,808.472856,26.96880672
19,1990/11/27,800.179248,
19,1990/11/28,800.133528,
19,1990/11/29,800.057328,
19,1990/12/1,799.889688,
19,1990/12/2,799.807392,
19,1990/12/3,799.783008,25.61197872
19,1990/12/4,799.651944,
19,1990/12/5,799.575744,
19,1990/12/6,799.496496,
19,1990/12/7,799.408104,
19,1990/12/8,799.325808,
19,1990/12/9,799.2618,
19,1990/12/10,799.258752,24.15400536
19,1990/12/11,799.255704,
19,1990/12/12,799.258752,
19,1990/12/13,799.270944,
19,1990/12/14,799.283136,
19,1990/12/15,799.295328,
19,1990/12/16,799.304472,
19,1990/12/17,799.310568,24.29585556
19,1990/12/18,799.32276,
19,1990/12/19,799.35324,
19,1990/12/20,799.359336,
19,1990/12/21,799.371528,
19,1990/12/22,799.371528,
19,1990/12/23,799.380672,
19,1990/12/24,799.380672,
19,1990/12/25,799.38372,
19,1990/12/26,799.38372,
19,1990/12/27,799.38372,
19,1990/12/28,799.38372,
19,1990/12/29,799.386768,
19,1990/12/30,799.392864,
19,1991/1/1,799.389816,
19,1991/1/2,799.38372,
19,1991/1/3,799.36848,
19,1991/1/4,799.344096,
19,1991/1/5,799.325808,
19,1991/1/6,799.32276,
19,1991/1/7,799.371528,24.46360884
19,1991/1/8,799.389816,
19,1991/1/10,799.450776,
19,1991/1/11,799.496496,
19,1991/1/12,799.62756,
19,1991/1/13,799.670232,
19,1991/1/14,799.911024,25.98078924
19,1991/1/21,800.1,26.5259874
19,1991/1/28,800.170104,26.73321204
19,1991/1/29,800.170104,
19,1991/1/30,800.164008,
19,1991/2/1,800.218872,
19,1991/2/2,800.89248,
19,1991/2/3,801.243,
19,1991/2/4,801.3192,30.25479744
19,1991/2/5,802.023288,
19,1991/2/6,802.224456,
19,1991/2/7,802.358568,
19,1991/2/8,802.456104,
19,1991/2/9,802.52316,
19,1991/2/10,802.578024,
19,1991/2/11,802.626792,
19,1991/2/12,802.666416,
19,1991/2/13,802.699944,
19,1991/2/14,802.727376,
19,1991/2/15,802.75176,
19,1991/2/16,802.773096,
19,1991/2/17,802.800528,
19,1991/2/18,802.82796,35.21215356
19,1991/2/19,802.831008,
19,1991/2/20,802.8432,
19,1991/2/21,802.852344,
19,1991/2/22,802.864536,
19,1991/2/23,802.876728,
19,1991/2/24,802.885872,
19,1991/2/25,802.88892,35.4193782
19,1991/2/26,802.901112,
19,1991/2/27,802.910256,
19,1991/3/1,802.986456,
19,1991/3/2,803.684448,
19,1991/3/3,805.302936,
19,1991/3/4,807.39996,54.55558692
19,1991/3/5,808.274736,
19,1991/3/6,808.564296,
19,1991/3/11,808.768512,58.4731194
19,1991/3/12,808.966632,
19,1991/3/15,809.103792,
19,1991/3/16,809.097696,
19,1991/3/17,809.082456,
19,1991/3/18,809.051976,59.76087252
19,1991/3/19,809.039784,
19,1991/3/20,809.027592,
19,1991/3/21,809.0154,
19,1991/3/22,809.00016,
19,1991/3/23,809.085504,
19,1991/3/24,809.131224,
19,1991/3/25,809.134272,60.13708392
19,1991/3/26,809.201328,
19,1991/3/27,809.192184,
19,1991/3/28,809.207424,
19,1991/3/29,809.219616,
19,1991/3/30,809.277528,
19,1991/3/31,809.308008,
19,1991/4/1,809.253144,60.68351556
19,1991/4/2,809.222664,
19,1991/4/3,809.179992,
19,1991/4/4,809.140368,
19,1991/4/5,809.149512,
19,1991/4/6,809.225712,
19,1991/4/7,809.204376,
19,1991/4/8,809.15256,60.22096056
19,1991/4/9,809.112936,
19,1991/4/10,809.07636,
19,1991/4/11,809.048928,
19,1991/4/12,809.012352,
19,1991/4/14,808.95444,
19,1991/4/15,808.899576,59.0651898
19,1991/4/16,808.902624,
19,1991/4/17,808.89348,
19,1991/4/18,808.887384,
19,1991/4/19,808.866048,
19,1991/4/20,808.859952,
19,1991/4/21,808.84776,
19,1991/4/22,808.850808,58.84439688
19,1991/4/23,808.863,
19,1991/4/24,808.875192,
19,1991/4/25,808.905672,
19,1991/4/26,808.927008,
19,1991/4/27,808.90872,
19,1991/4/28,808.917864,
19,1991/4/29,808.920912,59.16140124
19,1991/5/1,808.914816,
19,1991/5/2,808.869096,
19,1991/5/3,808.850808,
19,1991/5/4,808.835568,
19,1991/5/5,808.823376,
19,1991/5/6,808.829472,58.74818544
19,1991/5/7,808.829472,
19,1991/5/8,808.841664,
19,1991/5/9,808.850808,
19,1991/5/10,808.84776,
19,1991/5/11,808.841664,
19,1991/5/12,808.853856,
19,1991/5/13,808.84776,58.8308286
19,1991/5/14,808.844712,
19,1991/5/15,808.841664,
19,1991/5/16,808.844712,
19,1991/5/17,808.838616,
19,1991/5/18,808.850808,
19,1991/5/19,808.850808,
19,1991/5/20,808.84776,58.8308286
19,1991/5/21,808.84776,
19,1991/5/23,808.829472,
19,1991/5/24,808.829472,
19,1991/5/25,808.823376,
19,1991/5/26,808.814232,
19,1991/5/27,808.805088,58.63840572
19,1991/5/28,808.808136,
19,1991/5/29,808.808136,
19,1991/5/30,808.823376,
19,1991/6/1,808.850808,
19,1991/6/2,808.866048,
19,1991/6/3,808.87824,58.96897836
19,1991/6/5,808.89348,
19,1991/6/6,808.902624,
19,1991/6/7,808.905672,
19,1991/6/8,808.896528,
19,1991/6/9,808.87824,
19,1991/6/10,808.87824,58.96897836
19,1991/6/11,808.866048,
19,1991/6/12,808.853856,
19,1991/6/13,808.841664,
19,1991/6/14,808.826424,
19,1991/6/15,808.820328,
19,1991/6/16,808.80204,
19,1991/6/17,808.789848,58.56933084
19,1991/6/19,808.722792,
19,1991/6/20,808.698408,
19,1991/6/21,808.683168,
19,1991/6/22,808.674024,
19,1991/6/23,808.640496,
19,1991/6/24,808.637448,57.881049
19,1991/6/25,808.597824,
19,1991/6/26,808.570392,
19,1991/6/27,808.546008,
19,1991/6/28,808.52772,
19,1991/6/29,808.515528,
19,1991/6/30,808.515528,
19,1991/7/1,808.475904,57.16193016
19,1991/7/2,808.445424,
19,1991/7/3,808.399704,
19,1991/7/4,808.37532,
19,1991/7/5,808.3296,
19,1991/7/6,808.293024,
19,1991/7/7,808.232064,
19,1991/7/8,808.180248,55.85567484
19,1991/7/9,808.128432,
19,1991/7/10,808.076616,
19,1991/7/11,808.036992,
19,1991/7/12,807.97908,
19,1991/7/13,807.927264,
19,1991/7/14,807.875448,
19,1991/7/15,807.814488,54.26571912
19,1991/7/17,807.729144,
19,1991/7/18,807.671232,
19,1991/7/19,807.625512,
19,1991/7/20,807.570648,
19,1991/7/21,807.524928,
19,1991/7/22,807.509688,52.96439772
19,1991/7/23,807.4152,
19,1991/7/24,807.35424,
19,1991/7/26,807.238416,
19,1991/7/27,807.174408,
19,1991/7/28,807.116496,
19,1991/7/29,807.043344,51.00193104
19,1991/7/30,807.000672,
19,1991/8/1,806.878752,
19,1991/8/3,806.75988,
19,1991/8/4,806.69892,
19,1991/8/5,806.647104,49.37497092
19,1991/8/6,806.577,
19,1991/8/7,806.506896,
19,1991/8/9,806.375832,
19,1991/8/10,806.314872,
19,1991/8/11,806.235624,
19,1991/8/12,806.223432,47.66906808
19,1991/8/13,806.101512,
19,1991/8/14,806.034456,
19,1991/8/15,805.9674,
19,1991/8/16,805.900344,
19,1991/8/17,805.839384,
19,1991/8/18,805.763184,
19,1991/8/19,805.744896,45.78924456
19,1991/8/20,805.63212,
19,1991/8/21,805.57116,
19,1991/8/22,805.498008,
19,1991/8/23,805.434,
19,1991/8/24,805.363896,
19,1991/8/25,805.290744,
19,1991/8/26,805.275504,43.98466332
19,1991/8/27,805.150536,
19,1991/8/28,805.104816,
19,1991/8/29,805.03776,
19,1991/8/30,804.967656,
19,1991/8/31,804.903648,
19,1991/9/2,804.8244,42.29479572
19,1991/9/3,804.714672,
19,1991/9/4,804.653712,
19,1991/9/5,804.589704,
19,1991/9/6,804.525696,
19,1991/9/7,804.452544,
19,1991/9/8,804.388536,
19,1991/9/9,804.294048,40.35083124
19,1991/9/10,804.257472,
19,1991/9/11,804.181272,
19,1991/9/12,804.102024,
19,1991/9/13,804.038016,
19,1991/9/14,803.967912,
19,1991/9/15,803.888664,
19,1991/9/16,803.821608,38.6634306
19,1991/9/17,803.766744,
19,1991/9/18,803.690544,
19,1991/9/19,803.6052,
19,1991/9/20,803.541192,
19,1991/9/21,803.471088,
19,1991/9/22,803.394888,
19,1991/9/23,803.266872,36.71946612
19,1991/9/24,803.251632,
19,1991/9/25,803.172384,
19,1991/9/27,803.035224,
19,1991/9/29,802.882824,
19,1991/9/30,802.852344,35.29479672
19,1991/10/1,802.730424,
19,1991/10/2,802.66032,
19,1991/10/3,802.581072,
19,1991/10/4,802.501824,
19,1991/10/5,802.437816,
19,1991/10/6,802.35552,
19,1991/10/7,802.331136,33.54202164
19,1991/10/8,802.20312,
19,1991/10/9,802.120824,
19,1991/10/10,802.047672,
19,1991/10/11,801.968424,
19,1991/10/12,801.889176,
19,1991/10/13,801.80688,
19,1991/10/14,801.73068,
19,1991/10/15,801.648384,
19,1991/10/16,801.566088,
19,1991/10/17,801.495984,
19,1991/10/18,801.422832,
19,1991/10/19,801.337488,
19,1991/10/20,801.27348,
19,1991/10/21,801.178992,29.81444508
19,1991/10/22,801.127176,
19,1991/10/24,800.986968,
19,1991/10/25,800.956488,
19,1991/10/26,800.935152,
19,1991/10/27,800.889432,
19,1991/10/28,800.874192,28.86219852
19,1991/10/29,800.83152,
19,1991/10/31,800.767512,
19,1991/11/1,800.737032,
19,1991/11/2,800.703504,
19,1991/11/3,800.676072,
19,1991/11/4,800.660832,28.20475368
19,1991/11/5,800.58768,
19,1991/11/6,800.523672,
19,1991/11/7,800.46576,
19,1991/11/8,800.4048,
19,1991/11/9,800.346888,
19,1991/11/10,800.285928,
19,1991/11/11,800.215824,26.86889484
19,1991/11/12,800.182296,
19,1991/11/14,800.06952,
19,1991/11/15,800.00856,
19,1991/11/16,799.987224,
19,1991/11/17,799.987224,
19,1991/11/18,799.987224,26.20034868
19,1991/11/21,800.167056,
19,1991/11/22,800.200584,
19,1991/11/24,800.255448,
19,1991/11/25,800.240208,26.94167016
19,1991/11/26,800.246304,
19,1991/11/27,800.231064,
19,1991/11/28,800.258496,
19,1991/11/29,800.270688,
19,1991/12/1,800.224968,
19,1991/12/2,800.203632,26.83312392
19,1991/12/3,800.1762,
19,1991/12/4,800.148768,
19,1991/12/5,800.121336,
19,1991/12/6,800.127432,
19,1991/12/7,800.164008,
19,1991/12/8,800.203632,
19,1991/12/9,800.2524,26.97744108
19,1991/12/10,800.258496,
19,1991/12/11,800.276784,
19,1991/12/12,800.295072,
19,1991/12/13,800.29812,
19,1991/12/14,800.273736,
19,1991/12/15,800.243256,
19,1991/12/16,800.200584,26.82448956
19,1991/12/17,800.234112,
19,1991/12/18,800.395656,
19,1991/12/19,800.520624,
19,1991/12/20,800.60292,
19,1991/12/21,800.657784,
19,1991/12/22,800.700456,
19,1991/12/23,800.72484,28.400877
19,1991/12/24,800.77056,
19,1991/12/25,800.80104,
19,1991/12/26,800.825424,
19,1991/12/27,800.883336,
19,1991/12/28,801.041832,
19,1991/12/29,801.160704,
19,1991/12/30,801.270432,30.10184592
19,1992/1/2,801.401496,
19,1992/1/3,801.435024,
19,1992/1/5,801.910512,
19,1992/1/6,802.21836,33.16704372
19,1992/1/7,802.306752,
19,1992/1/8,802.434768,
19,1992/1/9,802.535352,
19,1992/1/10,802.617648,
19,1992/1/11,802.687752,
19,1992/1/12,802.739568,
19,1992/1/13,802.770048,35.01603024
19,1992/1/14,802.831008,
19,1992/1/15,802.876728,
19,1992/1/16,802.9194,
19,1992/1/17,802.925496,
19,1992/1/18,802.974264,
19,1992/1/19,802.9956,
19,1992/1/20,803.023032,35.87946624
19,1992/1/21,803.032176,
19,1992/1/22,803.047416,
19,1992/1/23,803.065704,
19,1992/1/24,803.093136,
19,1992/1/25,803.11752,
19,1992/1/26,803.126664,
19,1992/1/27,803.141904,36.28651464
19,1992/1/28,803.318688,
19,1992/1/29,803.413176,
19,1992/1/30,803.486328,
19,1992/2/1,803.638728,
19,1992/2/2,803.730168,
19,1992/2/3,803.763696,38.45743944
19,1992/2/6,803.967912,
19,1992/2/8,804.053256,
19,1992/2/10,804.117264,39.71558904
19,1992/2/11,804.400728,
19,1992/2/12,792.748224,
19,1992/2/13,793.113984,
19,1992/2/14,793.4706,
19,1992/2/17,806.56176,49.02712956
19,1992/2/19,796.119312,
19,1992/2/20,797.003232,
19,1992/2/24,809.295816,60.88210584
19,1992/2/25,797.045904,
19,1992/2/26,796.9758,
19,1992/2/27,796.908744,
19,1992/2/28,796.863024,
19,1992/3/1,796.79292,
19,1992/3/2,796.753296,
19,1992/3/3,796.704528,
19,1992/3/4,796.680144,
19,1992/3/5,796.738056,
19,1992/3/6,796.725864,
19,1992/3/7,796.707576,
19,1992/3/8,796.674048,
19,1992/3/9,808.84776,58.8308286
19,1992/3/10,796.658808,
19,1992/3/11,796.664904,
19,1992/3/12,796.667952,
19,1992/3/13,796.65576,
19,1992/3/14,796.719768,
19,1992/3/15,796.957512,
19,1992/3/16,809.247048,60.65514552
19,1992/3/17,797.131248,
19,1992/3/18,797.073336,
19,1992/3/19,809.195232,
19,1992/3/20,809.13732,
19,1992/3/21,809.100744,
19,1992/3/22,809.073312,
19,1992/3/23,809.067216,59.83118088
19,1992/3/24,809.03064,
19,1992/3/25,808.994064,
19,1992/3/26,808.966632,
19,1992/3/27,808.95444,
19,1992/3/28,808.95444,
19,1992/3/29,808.957488,
19,1992/3/30,808.95444,59.31435276
19,1992/3/31,808.863,
19,1992/4/1,808.826424,
19,1992/4/2,808.823376,
19,1992/4/3,808.811184,
19,1992/4/4,808.814232,
19,1992/4/5,808.823376,
19,1992/4/6,808.838616,58.79012376
19,1992/4/7,808.838616,
19,1992/4/8,808.853856,
19,1992/4/10,808.83252,
19,1992/4/12,808.991016,
19,1992/4/13,809.048928,59.74730424
19,1992/4/14,809.10684,
19,1992/4/15,809.088552,
19,1992/4/17,809.432976,
19,1992/4/18,809.378112,
19,1992/4/19,809.286672,
19,1992/4/20,809.18304,60.36157728
19,1992/4/21,809.15256,
19,1992/4/22,809.097696,
19,1992/4/23,809.055024,
19,1992/4/24,809.009304,
19,1992/4/25,808.951392,
19,1992/4/26,808.917864,
19,1992/4/27,808.902624,59.07875808
19,1992/4/28,808.902624,
19,1992/4/29,808.905672,
19,1992/4/30,808.896528,
19,1992/5/1,808.866048,
19,1992/5/2,808.866048,
19,1992/5/3,808.872144,
19,1992/5/4,808.872144,
19,1992/5/5,808.872144,
19,1992/5/6,808.866048,
19,1992/5/7,808.859952,
19,1992/5/8,808.859952,
19,1992/5/9,808.853856,
19,1992/5/10,808.853856,
19,1992/5/11,808.853856,58.85796516
19,1992/5/12,808.859952,
19,1992/5/13,808.859952,
19,1992/5/14,808.859952,
19,1992/5/15,808.856904,
19,1992/5/16,808.853856,
19,1992/5/17,808.856904,
19,1992/5/18,808.856904,58.87276692
19,1992/5/19,808.850808,
19,1992/5/20,808.841664,
19,1992/5/21,808.835568,
19,1992/5/22,808.826424,
19,1992/5/25,808.811184,58.66677576
19,1992/5/26,808.753272,
19,1992/5/27,808.72584,
19,1992/5/28,808.698408,
19,1992/5/29,808.670976,
19,1992/5/30,808.637448,
19,1992/5/31,808.60392,
19,1992/6/1,808.555152,57.51470544
19,1992/6/2,808.533816,
19,1992/6/3,808.49724,
19,1992/6/4,808.448472,
19,1992/6/6,808.353984,
19,1992/6/7,808.308264,
19,1992/6/8,808.247304,56.14924308
19,1992/6/9,808.20768,
19,1992/6/10,808.152816,
19,1992/6/11,808.097952,
19,1992/6/12,808.05528,
19,1992/6/13,808.003464,
19,1992/6/14,807.96384,
19,1992/6/15,807.905928,54.6616662
19,1992/6/16,807.881544,
19,1992/6/17,807.82668,
19,1992/6/18,807.777912,
19,1992/6/19,807.723048,
19,1992/6/20,807.680376,
19,1992/6/21,807.62856,
19,1992/6/22,807.610272,53.3911818
19,1992/6/23,807.543216,
19,1992/6/24,807.503592,
19,1992/6/25,807.457872,
19,1992/6/26,807.39996,
19,1992/6/27,807.348144,
19,1992/6/28,807.305472,
19,1992/6/29,807.290232,52.03558728
19,1992/7/1,807.268896,
19,1992/7/2,807.244512,
19,1992/7/3,807.214032,
19,1992/7/4,807.174408,
19,1992/7/5,807.134784,
19,1992/7/6,807.12564,51.343605
19,1992/7/7,807.052488,
19,1992/7/8,807.012864,
19,1992/7/9,806.970192,
19,1992/7/10,806.918376,
19,1992/7/11,806.869608,
19,1992/7/12,806.817792,
19,1992/7/13,806.802552,50.00651268
19,1992/7/14,806.717208,
19,1992/7/15,806.665392,
19,1992/7/16,806.616624,
19,1992/7/17,806.552616,
19,1992/7/18,806.494704,
19,1992/7/19,806.4246,
19,1992/7/20,806.36364,
19,1992/7/21,806.299632,
19,1992/7/22,806.232576,
19,1992/7/23,806.171616,
19,1992/7/24,806.113704,
19,1992/7/26,806.000928,
19,1992/7/27,805.924728,46.4898612
19,1992/7/29,805.818048,
19,1992/7/30,805.763184,
19,1992/8/1,805.64736,
19,1992/8/2,805.580304,
19,1992/8/3,805.565064,45.09232836
19,1992/8/4,805.443144,
19,1992/8/5,805.394376,
19,1992/8/6,805.330368,
19,1992/8/7,805.2816,
19,1992/8/8,805.22064,
19,1992/8/9,805.15968,
19,1992/8/10,805.141392,43.48017
19,1992/8/11,805.046904,
19,1992/8/12,804.985944,
19,1992/8/13,804.928032,
19,1992/8/14,804.867072,
19,1992/8/15,804.806112,
19,1992/8/16,804.742104,
19,1992/8/17,804.723816,41.92105128
19,1992/8/18,804.623232,
19,1992/8/19,804.559224,
19,1992/8/20,804.492168,
19,1992/8/21,804.425112,
19,1992/8/22,804.361104,
19,1992/8/23,804.294048,
19,1992/8/24,804.287952,40.32986208
19,1992/8/25,804.181272,
19,1992/8/26,804.120312,
19,1992/8/27,804.053256,
19,1992/8/28,803.992296,
19,1992/8/29,803.92524,
19,1992/8/31,803.842944,39.10871688
19,1992/9/1,803.736264,
19,1992/9/2,803.669208,
19,1992/9/3,803.6052,
19,1992/9/4,803.535096,
19,1992/9/5,803.474136,
19,1992/9/6,803.410128,
19,1992/9/7,803.33088,36.94149252
19,1992/9/8,803.28516,
19,1992/9/9,803.227248,
19,1992/9/10,803.16324,
19,1992/9/11,803.10228,
19,1992/9/12,803.035224,
19,1992/9/13,802.974264,
19,1992/9/14,802.882824,35.39840904
19,1992/9/15,802.837104,
19,1992/9/16,802.773096,
19,1992/9/17,802.712136,
19,1992/9/18,802.64508,
19,1992/9/19,802.581072,
19,1992/9/20,802.517064,
19,1992/9/21,802.437816,33.89726388
19,1992/9/22,802.386,
19,1992/9/23,802.32504,
19,1992/9/24,802.254936,
19,1992/9/25,802.184832,
19,1992/9/26,802.123872,
19,1992/9/27,802.059864,
19,1992/9/28,801.977568,32.37514956
19,1992/9/29,801.931848,
19,1992/10/1,801.812976,
19,1992/10/2,801.755064,
19,1992/10/3,801.694104,
19,1992/10/4,801.636192,
19,1992/10/5,801.56304,31.03312332
19,1992/10/6,801.526464,
19,1992/10/7,801.465504,
19,1992/10/8,801.3954,
19,1992/10/9,801.33444,
19,1992/10/10,801.267384,
19,1992/10/11,801.200328,
19,1992/10/12,801.118032,29.6220222
19,1992/10/13,801.072312,
19,1992/10/14,801.008304,
19,1992/10/15,800.944296,
19,1992/10/16,800.889432,
19,1992/10/17,800.840664,
19,1992/10/18,800.779704,
19,1992/10/19,800.727888,
19,1992/10/21,800.657784,
19,1992/10/22,800.612064,
19,1992/10/23,800.5572,
19,1992/10/24,800.493192,
19,1992/10/25,800.426136,
19,1992/10/26,800.4048,27.42889476
19,1992/10/27,800.29812,
19,1992/10/28,800.2524,
19,1992/10/29,800.273736,
19,1992/10/30,800.261544,
19,1992/11/1,800.301168,
19,1992/11/2,800.356032,27.2845776
19,1992/11/3,800.371272,
19,1992/11/4,800.383464,
19,1992/11/5,800.386512,
19,1992/11/6,800.392608,
19,1992/11/7,800.386512,
19,1992/11/8,800.352984,
19,1992/11/9,800.310312,27.1488948
19,1992/11/10,800.295072,
19,1992/11/11,800.258496,
19,1992/11/12,800.22192,
19,1992/11/13,800.182296,
19,1992/11/14,800.142672,
19,1992/11/15,800.093904,
19,1992/11/16,800.045136,26.36686848
19,1992/11/17,800.014656,
19,1992/11/18,799.984176,
19,1992/11/19,799.950648,
19,1992/11/20,799.944552,
19,1992/11/21,799.97808,
19,1992/11/22,800.045136,
19,1992/11/23,800.06952,26.43841032
19,1992/11/24,800.139624,
19,1992/11/25,800.164008,
19,1992/11/26,800.19144,
19,1992/11/27,800.209728,
19,1992/11/28,800.224968,
19,1992/11/29,800.243256,
19,1992/11/30,800.264592,27.013212
19,1992/12/1,800.270688,
19,1992/12/2,800.292024,
19,1992/12/3,800.310312,
19,1992/12/4,800.334696,
19,1992/12/5,800.349936,
19,1992/12/6,800.456616,
19,1992/12/7,800.703504,28.33426908
19,1992/12/8,801.624,
19,1992/12/9,803.175432,
19,1992/12/10,804.909744,
19,1992/12/11,805.72356,
19,1992/12/12,806.125896,
19,1992/12/13,806.381928,
19,1992/12/14,806.641008,49.35030132
19,1992/12/15,806.75988,
19,1992/12/16,806.909232,
19,1992/12/17,807.073824,
19,1992/12/18,807.134784,
19,1992/12/19,807.12564,
19,1992/12/20,807.1104,
19,1992/12/21,807.116496,51.30536712
19,1992/12/22,807.320712,
19,1992/12/23,807.436536,
19,1992/12/24,807.543216,
19,1992/12/26,807.723048,
19,1992/12/27,807.814488,
19,1992/12/28,807.893736,54.60862656
19,1992/12/29,808.05528,
19,1993/1/2,809.48784,
19,1993/1/3,809.353728,
19,1993/1/4,809.30496,60.92404416
19,1993/1/5,809.170848,
19,1993/1/6,809.173896,
19,1993/1/7,809.45736,
19,1993/1/8,809.44212,
19,1993/1/10,809.268384,
19,1993/1/11,809.244,60.64034376
19,1993/1/13,809.277528,
19,1993/1/15,809.658528,
19,1993/1/16,809.658528,
19,1993/1/17,809.554896,
19,1993/1/18,809.41164,61.41990312
19,1993/1/19,809.591472,
19,1993/1/20,811.731168,
19,1993/1/25,809.628048,62.43135672
19,1993/1/26,809.481744,
19,1993/1/27,809.436024,
19,1993/1/28,809.405544,
19,1993/1/29,809.36592,
19,1993/1/30,809.338488,
19,1993/2/1,809.28972,60.8537358
19,1993/2/2,809.247048,
19,1993/2/3,809.253144,
19,1993/2/4,809.262288,
19,1993/2/5,809.311056,
19,1993/2/6,809.311056,
19,1993/2/7,809.30496,
19,1993/2/8,809.326296,61.02395604
19,1993/2/9,809.341536,
19,1993/2/11,809.500032,
19,1993/2/12,809.466504,
19,1993/2/13,809.393352,
19,1993/2/14,809.332392,
19,1993/2/15,809.256192,60.69708384
19,1993/2/16,809.216568,
19,1993/2/17,809.234856,
19,1993/2/18,809.338488,
19,1993/2/19,809.664624,
19,1993/2/20,809.682912,
19,1993/2/21,809.557944,
19,1993/2/22,809.512224,61.88739204
19,1993/2/23,809.515272,
19,1993/2/24,809.481744,
19,1993/2/25,809.408592,
19,1993/2/26,809.332392,
19,1993/2/27,809.286672,
19,1993/3/1,809.253144,60.68351556
19,1993/3/2,809.295816,
19,1993/3/3,809.448216,
19,1993/3/4,809.469552,
19,1993/3/5,809.451264,
19,1993/3/6,809.439072,
19,1993/3/7,809.423832,
19,1993/3/8,809.372016,61.2361146
19,1993/3/10,809.341536,
19,1993/3/11,809.301912,
19,1993/3/12,809.268384,
19,1993/3/13,809.240952,
19,1993/3/14,809.240952,
19,1993/3/15,809.244,0.01726872
19,1993/3/16,809.50308,
19,1993/3/17,810.268128,
19,1993/3/18,810.176688,
19,1993/3/19,809.88408,
19,1993/3/20,809.679864,
19,1993/3/21,809.53356,
19,1993/3/22,809.439072,
19,1993/3/23,809.603664,
19,1993/3/24,809.695104,
19,1993/3/25,809.597568,
19,1993/3/26,809.496984,
19,1993/3/27,809.408592,
19,1993/3/28,809.323248,
19,1993/3/29,809.3202,61.1065992
19,1993/3/30,809.225712,
19,1993/3/31,809.201328,
19,1993/4/1,809.231808,
19,1993/4/2,809.22876,
19,1993/4/3,809.231808,
19,1993/4/4,809.344584,
19,1993/4/5,809.347632,61.1374362
19,1993/4/6,809.329344,
19,1993/4/7,809.283624,
19,1993/4/8,809.27448,
19,1993/4/9,809.292768,
19,1993/4/10,809.454312,61.6184934
19,1993/4/11,809.295816,
